siteId,latitude,longitude,dateHrGmt,dateHrLwt,surfaceTemperatureCelsius,surfaceDewpointTemperatureCelsius,surfaceWetBulbTemperatureCelsius,relativeHumidityPercent,surfaceAirPressureKilopascals,windSpeedKph,windDirectionDegrees,cloudCoveragePercent,precipitationPreviousHourMillimeters,directNormalIrradianceWsqm,downwardSolarRadiationWsqm,diffuseHorizontalRadiationWsqm,windChillTemperatureCelsius,apparentTemperatureCelsius,snowfallCentimeters,heatIndexCelsius,mslPressureKilopascals,surfaceWindGustsKph,referenceEvapotranspirationMillimetersPerHour
2252936388,41.6705,-4.76593,01/02/2022 13:00,01/02/2022 14:00,14.2,6.9,10,61,93.77,8.3,227,76,0,504,324,118,14.2,14.2,,13.3,102.85,21.2,
2252936388,41.6705,-4.76593,01/02/2022 14:00,01/02/2022 15:00,14.8,8,10.7,63,93.73,7.2,244,97,0,454,259,97,14.8,14.8,,14,102.8,19.4,
2252936388,41.6705,-4.76593,01/02/2022 15:00,01/02/2022 16:00,14.8,8.5,11,65,93.7,6.5,252,93,0,239,161,96,14.8,14.8,,14.1,102.77,16.9,
2252936388,41.6705,-4.76593,01/02/2022 16:00,01/02/2022 17:00,14.4,7.9,10.5,65,93.71,5.4,252,98,0,304,113,61,14.4,14.4,,13.6,102.77,11.9,
2252936388,41.6705,-4.76593,01/02/2022 17:00,01/02/2022 18:00,12,8.1,9.5,76,93.76,7.6,291,94,0.0254,100,22,17,12,12,,11.2,102.83,10.4,
2252936388,41.6705,-4.76593,01/02/2022 18:00,01/02/2022 19:00,10.3,7.6,8.6,83,93.77,6.8,292,95,0.0254,0,0,0,10.3,10.3,,9.6,102.84,11.5,
2252936388,41.6705,-4.76593,01/02/2022 19:00,01/02/2022 20:00,9.4,7.1,7.9,85,93.78,6.8,242,95,0,0,0,0,8.6,8.6,,8.7,102.86,10.8,
2252936388,41.6705,-4.76593,01/02/2022 20:00,01/02/2022 21:00,9.1,7.1,7.8,87,93.77,7.6,213,89,0,0,0,0,8,8,,8.3,102.86,10.8,
2252936388,41.6705,-4.76593,01/02/2022 21:00,01/02/2022 22:00,8.4,6.5,7.1,87,93.81,7.2,251,76,0,0,0,0,7.4,7.4,,7.6,102.91,10.4,
2252936388,41.6705,-4.76593,01/02/2022 22:00,01/02/2022 23:00,7.2,6.3,6.5,93,93.79,7.9,265,61,0.0254,0,0,0,5.8,5.8,,6.5,102.93,10.1,
2252936388,41.6705,-4.76593,01/02/2022 23:00,01/03/2022 0:00,6.2,5.6,5.7,96,93.76,5.8,206,78,0,0,0,0,5.2,5.2,,5.4,102.91,9.7,
2252936388,41.6705,-4.76593,01/03/2022 0:00,01/03/2022 1:00,6,5.5,5.6,96,93.74,6.8,204,67,0,0,0,0,4.6,4.6,,5.2,102.9,11.2,
2252936388,41.6705,-4.76593,01/03/2022 1:00,01/03/2022 2:00,5.8,5.4,5.4,97,93.71,7.2,199,100,0,0,0,0,4.2,4.2,,4.9,102.87,11.5,
2252936388,41.6705,-4.76593,01/03/2022 2:00,01/03/2022 3:00,5.2,5,5,98,93.64,6.8,196,100,0,0,0,0,3.7,3.7,,4.4,102.8,10.4,
2252936388,41.6705,-4.76593,01/03/2022 3:00,01/03/2022 4:00,4.9,4.5,4.6,97,93.67,7.2,201,99,0,0,0,0,3.2,3.2,,4,102.83,9.7,
2252936388,41.6705,-4.76593,01/03/2022 4:00,01/03/2022 5:00,5,4.6,4.6,97,93.62,6.5,189,99,0,0,0,0,3.5,3.5,,4.1,102.79,10.4,
2252936388,41.6705,-4.76593,01/03/2022 5:00,01/03/2022 6:00,5,4.6,4.6,97,93.56,6.8,181,100,0,0,0,0,3.5,3.5,,4.1,102.73,11.9,
2252936388,41.6705,-4.76593,01/03/2022 6:00,01/03/2022 7:00,5.1,4.7,4.7,97,93.54,4.7,193,100,0.0254,0,0,0,5.1,5.1,,4.2,102.72,12.2,
2252936388,41.6705,-4.76593,01/03/2022 7:00,01/03/2022 8:00,5,4.6,4.6,97,93.57,2.2,185,100,0.0254,0,0,0,5,5,,4.1,102.77,7.2,
2252936388,41.6705,-4.76593,01/03/2022 8:00,01/03/2022 9:00,4.7,4.4,4.4,98,93.53,2.9,136,100,0.0254,0,0,0,4.7,4.7,,3.8,102.74,9,
2252936388,41.6705,-4.76593,01/03/2022 9:00,01/03/2022 10:00,5.1,5,5,99,93.56,5,163,100,0.0254,27,26,20,4.1,4.1,,4.2,102.79,13,
2252936388,41.6705,-4.76593,01/03/2022 10:00,01/03/2022 11:00,7,6.3,6.5,95,93.58,6.8,188,100,0.0254,54,96,80,5.8,5.8,,6.2,102.83,16.6,
2252936388,41.6705,-4.76593,01/03/2022 11:00,01/03/2022 12:00,8.4,7.3,7.6,93,93.52,9.4,197,100,0.0254,106,167,127,6.8,6.8,,7.7,102.76,19.8,
2252936388,41.6705,-4.76593,01/03/2022 12:00,01/03/2022 13:00,10.2,7.6,8.5,84,93.43,10.1,200,66,0.0254,157,235,170,10.2,10.2,,9.5,102.64,20.5,
2252936388,41.6705,-4.76593,01/03/2022 13:00,01/03/2022 14:00,12.1,7.5,9.3,73,93.32,10.4,209,74,0.0254,503,337,132,12.1,12.1,,11.3,102.46,21.6,
2252936388,41.6705,-4.76593,01/03/2022 14:00,01/03/2022 15:00,14,7.2,10,63,93.24,10.8,221,22,0,811,362,72,14,14,,13.1,102.32,23,
2252936388,41.6705,-4.76593,01/03/2022 15:00,01/03/2022 16:00,15.1,7.3,10.5,59,93.18,10.4,225,31,0,763,280,72,15.1,15.1,,14.2,102.21,22.3,
2252936388,41.6705,-4.76593,01/03/2022 16:00,01/03/2022 17:00,14.8,7.1,10.3,60,93.12,8.3,221,97,0,605,166,63,14.8,14.8,,13.9,102.14,18.7,
2252936388,41.6705,-4.76593,01/03/2022 17:00,01/03/2022 18:00,13,7.1,9.5,67,93.08,8.3,215,93,0,468,44,19,13,13,,12.1,102.09,18,
2252936388,41.6705,-4.76593,01/03/2022 18:00,01/03/2022 19:00,11.6,6.6,8.6,71,93.06,10.8,218,91,0,0,0,0,11.6,11.6,,10.7,102.06,21.6,
2252936388,41.6705,-4.76593,01/03/2022 19:00,01/03/2022 20:00,10.8,6.4,8.2,74,93.05,13,219,93,0,0,0,0,10.8,10.8,,9.9,102.07,23.8,
2252936388,41.6705,-4.76593,01/03/2022 20:00,01/03/2022 21:00,10.4,6,7.7,74,93.03,14,217,95,0,0,0,0,10.4,10.4,,9.4,102.05,26.6,
2252936388,41.6705,-4.76593,01/03/2022 21:00,01/03/2022 22:00,9.7,5.5,7.2,75,92.99,15.1,217,82,0,0,0,0,7.5,7.5,,8.7,102.04,29.2,
2252936388,41.6705,-4.76593,01/03/2022 22:00,01/03/2022 23:00,9.4,4.5,6.5,71,92.94,15.5,215,78,0,0,0,0,7.1,7.1,,8.3,101.99,30.6,
2252936388,41.6705,-4.76593,01/03/2022 23:00,01/04/2022 0:00,9.5,4.4,6.5,70,92.84,15.8,210,89,0,0,0,0,7.2,7.2,,8.3,101.9,30.2,
2252936388,41.6705,-4.76593,01/04/2022 0:00,01/04/2022 1:00,9.3,4.1,6.3,70,92.78,16.2,210,91,0,0,0,0,6.9,6.9,,8.1,101.85,29.9,
2252936388,41.6705,-4.76593,01/04/2022 1:00,01/04/2022 2:00,9.2,3.9,6.2,69,92.71,16.6,210,93,0,0,0,0,6.7,6.7,,8,101.78,29.5,
2252936388,41.6705,-4.76593,01/04/2022 2:00,01/04/2022 3:00,9.1,4.1,6.2,70,92.61,17.3,207,96,0,0,0,0,6.5,6.5,,7.9,101.68,30.6,
2252936388,41.6705,-4.76593,01/04/2022 3:00,01/04/2022 4:00,8.6,4.2,6,73,92.53,17.3,204,97,0,0,0,0,5.9,5.9,,7.5,101.58,31.3,
2252936388,41.6705,-4.76593,01/04/2022 4:00,01/04/2022 5:00,8.9,4.4,6.2,73,92.44,18,203,76,0,0,0,0,6.2,6.2,,7.7,101.49,33.5,
2252936388,41.6705,-4.76593,01/04/2022 5:00,01/04/2022 6:00,8.7,3.8,5.9,70,92.35,18.4,205,68,0,0,0,0,6,6,,7.5,101.39,34.9,
2252936388,41.6705,-4.76593,01/04/2022 6:00,01/04/2022 7:00,8.5,3,5.4,68,92.31,18.4,204,54,0,0,0,0,5.7,5.7,,7.2,101.34,35.6,
2252936388,41.6705,-4.76593,01/04/2022 7:00,01/04/2022 8:00,8.8,2.6,5.4,65,92.23,19.4,200,47,0,0,0,0,5.9,5.9,,7.4,101.26,37.1,
2252936388,41.6705,-4.76593,01/04/2022 8:00,01/04/2022 9:00,8.3,2.3,5,65,92.17,19.4,197,54,0,1,1,1,5.4,5.4,,6.9,101.2,37.8,
2252936388,41.6705,-4.76593,01/04/2022 9:00,01/04/2022 10:00,8.7,2.2,5.2,63,92.11,20.5,197,50,0,211,71,27,5.7,5.7,,7.3,101.14,40.3,
2252936388,41.6705,-4.76593,01/04/2022 10:00,01/04/2022 11:00,10.3,2.8,6.3,59,92.2,20.2,184,28,0.0254,510,205,48,10.3,10.3,,9,101.25,37.8,
2252936388,41.6705,-4.76593,01/04/2022 11:00,01/04/2022 12:00,11.4,2.9,6.9,55,92.07,24.1,188,87,0.0254,612,304,71,11.4,11.4,,10,101.06,45,
2252936388,41.6705,-4.76593,01/04/2022 12:00,01/04/2022 13:00,11.8,4.3,7.7,60,92,25.6,208,100,0.2,472,289,93,11.8,11.8,,10.6,100.98,49,
2252936388,41.6705,-4.76593,01/04/2022 13:00,01/04/2022 14:00,10.4,6,7.7,74,91.93,31.3,226,100,0.4,56,143,120,10.4,10.4,,9.4,100.95,43.9,
2252936388,41.6705,-4.76593,01/04/2022 14:00,01/04/2022 15:00,8.6,6.2,7.1,85,91.93,29.9,248,100,0.9,65,79,56,4.7,4.7,,7.7,100.99,49.7,
2252936388,41.6705,-4.76593,01/04/2022 15:00,01/04/2022 16:00,7.3,5.8,6.3,90,91.97,25.6,291,100,2,10,37,34,3.4,3.4,,6.5,101.08,49.7,
2252936388,41.6705,-4.76593,01/04/2022 16:00,01/04/2022 17:00,5.2,3.1,3.9,86,92.15,26.3,308,95,1.7,1,16,16,0.6,0.6,,4,101.3,59,
2252936388,41.6705,-4.76593,01/04/2022 17:00,01/04/2022 18:00,5,1.6,3,78,92.3,20.5,306,60,0.5,29,10,8,1,1,,3.6,101.5,48.6,
2252936388,41.6705,-4.76593,01/04/2022 18:00,01/04/2022 19:00,5,1.5,3,77,92.42,17.3,297,76,0.1,0,0,0,1.4,1.4,,3.6,101.64,37.8,
2252936388,41.6705,-4.76593,01/04/2022 19:00,01/04/2022 20:00,4.9,1.5,2.9,78,92.49,16.6,292,57,0.5,0,0,0,1.4,1.4,,3.5,101.72,33.1,
2252936388,41.6705,-4.76593,01/04/2022 20:00,01/04/2022 21:00,4.3,1,2.4,79,92.53,15.8,288,4,0.6,0,0,0,0.7,0.7,,4.3,101.77,28.1,
2252936388,41.6705,-4.76593,01/04/2022 21:00,01/04/2022 22:00,3.2,0.5,1.6,82,92.6,13.7,281,3,0.0254,0,0,0,-0.2,-0.2,,3.2,101.86,26.3,
2252936388,41.6705,-4.76593,01/04/2022 22:00,01/04/2022 23:00,2.8,0,1.2,81,92.65,13,288,9,0.0254,0,0,0,-0.6,-0.6,,2.8,101.91,28.4,
2252936388,41.6705,-4.76593,01/04/2022 23:00,01/05/2022 0:00,2.4,-0.2,0.9,82,92.69,14.8,282,31,0.0254,0,0,0,-1.3,-1.3,,2.4,101.98,27,
2252936388,41.6705,-4.76593,01/05/2022 0:00,01/05/2022 1:00,2,-0.3,0.6,84,92.72,14,276,9,0.0254,0,0,0,-1.8,-1.8,,2,102.01,24.8,
2252936388,41.6705,-4.76593,01/05/2022 1:00,01/05/2022 2:00,2.2,-0.2,0.8,83,92.74,13.3,280,1,0.0254,0,0,0,-1.3,-1.3,,2.2,102.05,25.2,
2252936388,41.6705,-4.76593,01/05/2022 2:00,01/05/2022 3:00,1.5,-0.5,0.3,86,92.69,11.2,276,1,0.0254,0,0,0,-1.7,-1.7,,1.5,101.99,21.6,
2252936388,41.6705,-4.76593,01/05/2022 3:00,01/05/2022 4:00,1.1,-0.5,0.1,89,92.72,11.5,273,0,0.0254,0,0,0,-2.4,-2.4,,1.1,102.04,22.3,
2252936388,41.6705,-4.76593,01/05/2022 4:00,01/05/2022 5:00,0.8,-0.8,-0.2,89,92.79,12.6,282,45,0.0254,0,0,0,-2.9,-2.9,,0.8,102.13,20.5,
2252936388,41.6705,-4.76593,01/05/2022 5:00,01/05/2022 6:00,0.6,-1,-0.4,89,92.77,9,276,46,0,0,0,0,-2.4,-2.4,,0.6,102.11,18.4,
2252936388,41.6705,-4.76593,01/05/2022 6:00,01/05/2022 7:00,0.5,-1.1,-0.5,89,92.78,8.3,263,62,0,0,0,0,-2.2,-2.2,,0.5,102.12,16.9,
2252936388,41.6705,-4.76593,01/05/2022 7:00,01/05/2022 8:00,0.1,-1.2,-0.8,90,92.82,8.6,258,76,0.0254,0,0,0,-2.8,-2.8,,0.1,102.17,16.2,
2252936388,41.6705,-4.76593,01/05/2022 8:00,01/05/2022 9:00,-0.2,-1.3,-1,92,92.81,8.3,251,86,0.0254,0,0,0,-3.1,-3.1,,-0.2,102.16,16.2,
2252936388,41.6705,-4.76593,01/05/2022 9:00,01/05/2022 10:00,1.5,0.5,0.8,92,92.86,10.4,257,55,0.0254,81,39,22,-1.5,-1.5,,1.5,102.21,19.8,
2252936388,41.6705,-4.76593,01/05/2022 10:00,01/05/2022 11:00,3.5,1.7,2.4,87,92.85,10.1,273,99,0.1,170,121,68,0.9,0.9,,3.5,102.2,26.6,
2252936388,41.6705,-4.76593,01/05/2022 11:00,01/05/2022 12:00,4.6,2.4,3.2,85,92.91,13.7,293,96,0.0254,137,196,144,1.5,1.5,,3.3,102.21,25.9,
2252936388,41.6705,-4.76593,01/05/2022 12:00,01/05/2022 13:00,4.9,2.4,3.4,83,92.74,6.5,285,100,0.3,123,201,150,3.5,3.5,,3.7,102.02,26.6,
2252936388,41.6705,-4.76593,01/05/2022 13:00,01/05/2022 14:00,4.9,1.9,3.1,80,92.64,10.8,243,100,0.8,131,222,169,2.5,2.5,,3.6,101.88,28.8,
2252936388,41.6705,-4.76593,01/05/2022 14:00,01/05/2022 15:00,4.3,1.8,2.8,84,92.59,10.1,246,100,0.4,153,195,140,1.7,1.7,,4.3,101.9,27.4,
2252936388,41.6705,-4.76593,01/05/2022 15:00,01/05/2022 16:00,3.4,1.6,2.3,87,92.55,11.5,218,100,0.7,23,72,65,0.5,0.5,,3.4,101.89,24.5,
2252936388,41.6705,-4.76593,01/05/2022 16:00,01/05/2022 17:00,2.7,1.9,2.1,94,92.51,10.4,205,100,1.3,0,27,27,-0.2,-0.2,,2.7,101.87,20.9,
2252936388,41.6705,-4.76593,01/05/2022 17:00,01/05/2022 18:00,2.4,1.8,2,95,92.48,8.6,188,100,0.6,133,16,9,0,0,,2.4,101.82,18.7,
2252936388,41.6705,-4.76593,01/05/2022 18:00,01/05/2022 19:00,2.1,1.7,1.8,97,92.48,5.8,181,100,0.8,0,0,0,0.5,0.5,,2.1,101.82,19.8,
2252936388,41.6705,-4.76593,01/05/2022 19:00,01/05/2022 20:00,2.4,2,2,96,92.55,2.5,108,100,0.3,0,0,0,2.4,2.4,,2.4,101.9,9,
2252936388,41.6705,-4.76593,01/05/2022 20:00,01/05/2022 21:00,2.2,1.8,1.8,97,92.6,6.1,41,100,0.2,0,0,0,0.5,0.5,,2.2,101.96,13.3,
2252936388,41.6705,-4.76593,01/05/2022 21:00,01/05/2022 22:00,2.2,1.8,1.8,97,92.66,7.9,26,100,0.0254,0,0,0,-0.2,-0.2,,2.2,102.01,19.1,
2252936388,41.6705,-4.76593,01/05/2022 22:00,01/05/2022 23:00,1.3,0.7,0.8,96,92.65,7.9,2,100,0.0254,0,0,0,-1.2,-1.2,,1.3,101.97,16.6,
2252936388,41.6705,-4.76593,01/05/2022 23:00,01/06/2022 0:00,1.3,0.6,0.7,95,92.72,9,345,100,0.0254,0,0,0,-1.6,-1.6,,1.3,102.07,17.6,
2252936388,41.6705,-4.76593,01/06/2022 0:00,01/06/2022 1:00,1,0.2,0.4,94,92.79,11.2,359,100,0.0254,0,0,0,-2.4,-2.4,,1,102.15,19.8,
2252936388,41.6705,-4.76593,01/06/2022 1:00,01/06/2022 2:00,0.7,-0.2,0,93,92.77,10.1,19,100,0.0254,0,0,0,-2.5,-2.5,,0.7,102.13,18.7,
2252936388,41.6705,-4.76593,01/06/2022 2:00,01/06/2022 3:00,0.5,-0.5,-0.2,92,92.81,7.2,14,100,0.0254,0,0,0,-1.8,-1.8,,0.5,102.17,18,
2252936388,41.6705,-4.76593,01/06/2022 3:00,01/06/2022 4:00,0.4,-0.8,-0.4,91,92.85,7.6,19,99,0.0254,0,0,0,-2.1,-2.1,,0.4,102.21,15.8,
2252936388,41.6705,-4.76593,01/06/2022 4:00,01/06/2022 5:00,0.1,-1,-0.6,92,92.84,5,11,88,0.0254,0,0,0,-1.4,-1.4,,0.1,102.21,10.8,
2252936388,41.6705,-4.76593,01/06/2022 5:00,01/06/2022 6:00,-0.4,-1.4,-1.1,92,92.88,6.1,13,77,0.0254,0,0,0,-2.5,-2.5,,-0.4,102.25,9.4,
2252936388,41.6705,-4.76593,01/06/2022 6:00,01/06/2022 7:00,-0.5,-1.6,-1.3,92,92.92,4.7,46,72,0.0254,0,0,0,-2.1,-2.1,,-0.5,102.31,8.3,
2252936388,41.6705,-4.76593,01/06/2022 7:00,01/06/2022 8:00,-0.4,-1.7,-1.3,90,93,4.7,64,70,0.0254,0,0,0,-0.4,-0.4,,-0.4,102.4,8.6,
2252936388,41.6705,-4.76593,01/06/2022 8:00,01/06/2022 9:00,-1.1,-2.4,-1.9,90,93.02,5,85,84,0.0254,0,0,0,-2.8,-2.8,,-1.1,102.44,7.6,
2252936388,41.6705,-4.76593,01/06/2022 9:00,01/06/2022 10:00,0.4,-2.1,-1,83,93.09,4.3,108,83,0.0254,83,44,26,0.4,0.4,,0.4,102.52,12.2,
2252936388,41.6705,-4.76593,01/06/2022 10:00,01/06/2022 11:00,1.1,-1,-0.2,85,93.11,2.9,126,97,0.0254,92,94,66,1.1,1.1,,1.1,102.5,12.6,
2252936388,41.6705,-4.76593,01/06/2022 11:00,01/06/2022 12:00,1.9,-0.4,0.5,85,93.12,1.1,195,87,0.0254,213,191,110,1.9,1.9,,1.9,102.49,13.7,
2252936388,41.6705,-4.76593,01/06/2022 12:00,01/06/2022 13:00,2.3,0.6,1.2,88,93.12,3.6,298,100,0.0254,144,210,150,2.3,2.3,,2.3,102.47,12.2,
2252936388,41.6705,-4.76593,01/06/2022 13:00,01/06/2022 14:00,2.6,1,1.6,89,93.08,6.1,297,100,0.0254,52,175,154,1,1,,2.6,102.42,14.4,
2252936388,41.6705,-4.76593,01/06/2022 14:00,01/06/2022 15:00,3.2,1.1,1.9,86,93.05,6.1,292,100,0,47,187,170,1.7,1.7,,3.2,102.37,15.8,
2252936388,41.6705,-4.76593,01/06/2022 15:00,01/06/2022 16:00,3.3,0.9,1.8,84,93.03,7.6,288,100,0,95,158,131,1.2,1.2,,3.3,102.34,15.8,
2252936388,41.6705,-4.76593,01/06/2022 16:00,01/06/2022 17:00,3.3,0.6,1.7,83,93.05,8.3,292,100,0,35,82,76,1,1,,3.3,102.37,14.8,
2252936388,41.6705,-4.76593,01/06/2022 17:00,01/06/2022 18:00,3.4,1,1.9,84,93.09,7.2,291,100,0,2,24,23,1.5,1.5,,3.4,102.41,11.2,
2252936388,41.6705,-4.76593,01/06/2022 18:00,01/06/2022 19:00,3.3,1.4,2.1,87,93.14,4.3,268,100,0.0254,0,0,0,3.3,3.3,,3.3,102.46,7.9,
2252936388,41.6705,-4.76593,01/06/2022 19:00,01/06/2022 20:00,2.7,1.2,1.7,90,93.18,4.7,244,90,0.0254,0,0,0,2.7,2.7,,2.7,102.5,8.3,
2252936388,41.6705,-4.76593,01/06/2022 20:00,01/06/2022 21:00,3.1,1.6,2.1,89,93.19,5.8,219,63,0.0254,0,0,0,1.7,1.7,,3.1,102.51,9.7,
2252936388,41.6705,-4.76593,01/06/2022 21:00,01/06/2022 22:00,3.1,1.4,2,88,93.21,6.1,206,54,0.0254,0,0,0,1.5,1.5,,3.1,102.53,10.8,
